time,bus_voltage_V,current_mA,power_mW,State
12/26/2023 17:13,5.189,604,3940,charging
12/26/2023 17:13,5.189,569,3760,charging
12/26/2023 17:13,5.189,539,2780,charging
12/26/2023 17:13,5.185,580,2780,charging
12/26/2023 17:13,5.193,487,3040,charging
12/26/2023 17:13,5.189,617,3220,charging
12/26/2023 17:13,5.197,513,2980,charging
12/26/2023 17:13,5.197,636,3120,charging
12/26/2023 17:13,5.181,535,2980,charging
12/26/2023 17:13,5.193,914,2780,charging
12/26/2023 17:13,5.185,798,3120,charging
12/26/2023 17:13,5.193,658,3120,charging
12/26/2023 17:13,5.185,536,2820,charging
12/26/2023 17:13,5.197,505,3480,charging
12/26/2023 17:13,5.193,677,4300,charging
12/26/2023 17:13,5.193,505,2760,charging
12/26/2023 17:13,5.181,536,2620,charging
12/26/2023 17:13,5.197,787,2780,charging
12/26/2023 17:13,5.189,627,2860,charging
12/26/2023 17:13,5.197,551,3800,charging
12/26/2023 17:13,5.181,536,2660,charging
12/26/2023 17:13,5.193,546,2920,charging
12/26/2023 17:13,5.197,562,2920,charging
12/26/2023 17:13,5.193,581,3280,charging
12/26/2023 17:13,5.193,544,3580,charging
12/26/2023 17:13,5.189,560,3380,charging
12/26/2023 17:13,5.197,526,2780,charging
12/26/2023 17:13,5.189,571,2940,charging
12/26/2023 17:13,5.189,676,3380,charging
12/26/2023 17:13,5.189,930,2780,charging
12/26/2023 17:13,5.193,538,2580,charging
12/26/2023 17:13,5.189,537,2940,charging
12/26/2023 17:13,5.177,537,2820,charging
12/26/2023 17:13,5.177,534,3040,charging
12/26/2023 17:13,5.189,538,2780,charging
12/26/2023 17:13,5.197,605,2680,charging
12/26/2023 17:13,5.189,564,3540,charging
12/26/2023 17:13,5.177,931,3140,charging
12/26/2023 17:13,5.185,691,2820,charging
12/26/2023 17:14,5.185,602,3120,charging
12/26/2023 17:14,5.193,497,2880,charging
12/26/2023 17:14,5.185,872,3960,charging
12/26/2023 17:14,5.189,540,3040,charging
12/26/2023 17:14,5.193,498,2580,charging
12/26/2023 17:14,5.189,684,3380,charging
12/26/2023 17:14,5.193,488,2560,charging
12/26/2023 17:14,5.193,543,2820,charging
12/26/2023 17:14,5.193,751,2860,charging
12/26/2023 17:14,5.185,659,3600,charging
12/26/2023 17:14,5.185,650,3580,charging
12/26/2023 17:14,5.177,539,2620,charging
12/26/2023 17:14,5.177,754,3900,charging
12/26/2023 17:14,5.193,651,3600,charging
12/26/2023 17:14,5.193,508,2660,charging
12/26/2023 17:14,5.185,818,2780,charging
12/26/2023 17:14,5.189,694,3640,charging
12/26/2023 17:14,5.197,521,2720,charging
12/26/2023 17:14,5.185,640,4040,charging
12/26/2023 17:14,5.181,579,2820,charging
12/26/2023 17:14,5.185,651,4320,charging
12/26/2023 17:14,5.189,688,3800,charging
12/26/2023 17:14,5.185,648,3340,charging
12/26/2023 17:14,5.197,541,2880,charging
12/26/2023 17:14,5.185,866,4480,charging
12/26/2023 17:14,5.197,528,2780,charging
12/26/2023 17:14,5.173,932,4260,charging
12/26/2023 17:14,5.181,591,3040,charging
12/26/2023 17:14,5.173,700,3480,charging
12/26/2023 17:14,5.193,541,2680,charging
12/26/2023 17:14,5.181,764,3700,charging
12/26/2023 17:14,5.193,580,2920,charging
12/26/2023 17:14,5.185,826,4220,charging
12/26/2023 17:14,5.193,536,3020,charging
12/26/2023 17:14,5.185,755,4300,charging
12/26/2023 17:14,5.197,618,3600,charging
12/26/2023 17:14,5.177,739,4660,charging
12/26/2023 17:14,5.197,640,3300,charging
12/26/2023 17:14,5.189,537,2780,charging
12/26/2023 17:14,5.185,544,2760,charging
12/26/2023 17:14,5.197,671,2980,charging
12/26/2023 17:14,5.189,735,2780,charging
12/26/2023 17:14,5.193,539,2580,charging
12/26/2023 17:14,5.197,588,3040,charging
12/26/2023 17:14,5.197,498,3240,charging
12/26/2023 17:14,5.189,610,3700,charging
12/26/2023 17:14,5.197,501,2580,charging
12/26/2023 17:14,5.193,655,3600,charging
12/26/2023 17:14,5.185,543,2660,charging
12/26/2023 17:14,5.189,588,3040,charging
12/26/2023 17:14,5.197,576,3680,charging
12/26/2023 17:14,5.189,677,3500,charging
12/26/2023 17:14,5.193,732,3480,charging
12/26/2023 17:14,5.189,641,4120,charging
12/26/2023 17:14,5.193,654,3380,charging
12/26/2023 17:14,5.185,777,3340,charging
12/26/2023 17:14,5.197,509,3040,charging
12/26/2023 17:14,5.193,738,2820,charging
12/26/2023 17:15,5.197,560,2920,charging
12/26/2023 17:15,5.177,539,2820,charging
12/26/2023 17:15,5.181,536,2980,charging
12/26/2023 17:15,5.189,907,3280,charging
12/26/2023 17:15,5.197,593,2940,charging
12/26/2023 17:15,5.189,536,2780,charging
12/26/2023 17:15,5.193,526,2760,charging
12/26/2023 17:15,5.197,509,3280,charging
12/26/2023 17:15,5.197,604,3020,charging
12/26/2023 17:15,5.189,585,3680,charging
12/26/2023 17:15,5.189,624,3240,charging
12/26/2023 17:15,5.193,507,4060,charging
12/26/2023 17:15,5.197,538,3240,charging
12/26/2023 17:15,5.185,764,2780,charging
12/26/2023 17:15,5.193,515,2560,charging
12/26/2023 17:15,5.193,537,2820,charging
12/26/2023 17:15,5.189,929,2820,charging
12/26/2023 17:15,5.193,507,2780,charging
12/26/2023 17:15,5.189,583,2880,charging
12/26/2023 17:15,5.193,656,3080,charging
12/26/2023 17:15,5.181,540,2980,charging
12/26/2023 17:15,5.197,634,3140,charging
12/26/2023 17:15,5.189,647,3340,charging
12/26/2023 17:15,5.189,536,2780,charging
12/26/2023 17:15,5.181,537,2780,charging
12/26/2023 17:15,5.193,538,2580,charging
12/26/2023 17:15,5.185,664,3700,charging
12/26/2023 17:15,5.193,541,2780,charging
12/26/2023 17:15,5.197,490,3180,charging
12/26/2023 17:15,5.197,652,3380,charging
12/26/2023 17:15,5.189,652,3400,charging
12/26/2023 17:15,5.193,518,2720,charging
12/26/2023 17:15,5.185,635,2680,charging
12/26/2023 17:15,5.197,700,2940,charging
12/26/2023 17:15,5.189,638,3480,charging
12/26/2023 17:15,5.193,503,2620,charging
12/26/2023 17:15,5.193,597,3220,charging
12/26/2023 17:15,5.197,541,2660,charging
12/26/2023 17:15,5.201,590,2860,charging
12/26/2023 17:15,5.189,730,2780,charging
12/26/2023 17:15,5.189,600,2760,charging
12/26/2023 17:15,5.197,547,2860,charging
12/26/2023 17:15,5.193,661,3220,charging
12/26/2023 17:15,5.185,650,2980,charging
12/26/2023 17:15,5.189,539,2780,charging
12/26/2023 17:15,5.189,545,2780,charging
12/26/2023 17:15,5.185,653,3380,charging
12/26/2023 17:15,5.185,567,2780,charging
12/26/2023 17:15,5.193,503,3120,charging
12/26/2023 17:15,5.189,844,2860,charging
12/26/2023 17:15,5.185,605,3180,charging
12/26/2023 17:15,5.193,505,3080,charging
12/26/2023 17:15,5.197,681,2820,charging
12/26/2023 17:15,5.185,537,2780,charging
12/26/2023 17:15,5.189,536,2940,charging
12/26/2023 17:15,5.193,508,2680,charging
12/26/2023 17:15,5.197,603,3120,charging
12/26/2023 17:15,5.189,616,3380,charging
12/26/2023 17:15,5.189,805,4160,charging
12/26/2023 17:16,5.193,652,3380,charging
12/26/2023 17:16,5.173,657,3380,charging
12/26/2023 17:16,5.193,533,2860,charging
12/26/2023 17:16,5.185,648,3280,charging
12/26/2023 17:16,5.197,525,2720,charging
12/26/2023 17:16,5.185,916,3860,charging
12/26/2023 17:16,5.185,537,2820,charging
12/26/2023 17:16,5.185,648,3380,charging
12/26/2023 17:16,5.189,580,2760,charging
12/26/2023 17:16,5.173,662,3440,charging
12/26/2023 17:16,5.193,593,4200,charging
12/26/2023 17:16,5.177,663,3540,charging
12/26/2023 17:16,5.185,563,2920,charging
12/26/2023 17:16,5.189,720,4300,charging
12/26/2023 17:16,5.181,654,3400,charging
12/26/2023 17:16,5.185,538,2820,charging
12/26/2023 17:16,5.185,752,3900,charging
12/26/2023 17:16,5.197,626,3120,charging
12/26/2023 17:16,5.189,514,3020,charging
12/26/2023 17:16,5.193,655,3380,charging
12/26/2023 17:16,5.177,521,2880,charging
12/26/2023 17:16,5.197,494,2780,charging
12/26/2023 17:16,5.189,701,3740,charging
12/26/2023 17:16,5.193,541,2580,charging
12/26/2023 17:16,5.197,576,2880,charging
12/26/2023 17:16,5.185,650,3600,charging
12/26/2023 17:16,5.181,542,2780,charging
12/26/2023 17:16,5.197,506,3340,charging
12/26/2023 17:16,5.197,563,2920,charging
12/26/2023 17:16,5.197,511,3480,charging
12/26/2023 17:16,5.193,687,2860,charging
12/26/2023 17:16,5.197,518,3220,charging
12/26/2023 17:16,5.193,508,2620,charging
12/26/2023 11:53,5.193,552,2860,idle
12/26/2023 11:53,5.197,519,2680,idle
12/26/2023 11:53,5.197,519,2680,idle
12/26/2023 11:53,5.197,512,2660,idle
12/26/2023 11:53,5.193,508,2660,idle
12/26/2023 11:53,5.197,518,2680,idle
12/26/2023 11:53,5.197,513,2680,idle
12/26/2023 11:53,5.197,509,2780,idle
12/26/2023 11:53,5.197,513,2680,idle
12/26/2023 11:53,5.197,513,2660,idle
12/26/2023 11:53,5.197,513,2660,idle
12/26/2023 11:54,5.197,515,2680,idle
12/26/2023 11:54,5.193,506,2660,idle
12/26/2023 11:54,5.197,511,2620,idle
12/26/2023 11:54,5.197,511,2620,idle
12/26/2023 11:54,5.197,516,2660,idle
12/26/2023 11:54,5.197,517,2660,idle
12/26/2023 11:54,5.197,512,2660,idle
12/26/2023 11:54,5.193,526,2720,idle
12/26/2023 11:54,5.197,512,2660,idle
12/26/2023 11:54,5.197,514,2660,idle
12/26/2023 11:54,5.197,512,2720,idle
12/26/2023 11:54,5.197,511,2660,idle
12/26/2023 11:54,5.197,509,2660,idle
12/26/2023 11:54,5.197,511,2660,idle
12/26/2023 11:54,5.197,511,2920,idle
12/26/2023 11:54,5.197,514,2680,idle
12/26/2023 11:54,5.189,668,3480,idle
12/26/2023 11:54,5.177,740,3860,idle
12/26/2023 11:54,5.193,519,2680,idle
12/26/2023 11:54,5.197,524,2780,idle
12/26/2023 11:54,5.197,503,2680,idle
12/26/2023 11:54,5.197,544,2580,idle
12/26/2023 11:54,5.197,523,2580,idle
12/26/2023 11:54,5.197,510,2660,idle
12/26/2023 11:54,5.193,509,2660,idle
12/26/2023 11:54,5.201,517,2680,idle
12/26/2023 11:54,5.197,522,2860,idle
12/26/2023 11:54,5.197,513,2680,idle
12/26/2023 11:54,5.197,540,2660,idle
12/26/2023 11:54,5.197,512,2680,idle
12/26/2023 11:54,5.189,576,3020,idle
12/26/2023 11:54,5.197,543,2680,idle
12/26/2023 11:54,5.197,518,2680,idle
12/26/2023 11:54,5.201,514,2820,idle
12/26/2023 11:54,5.197,513,2660,idle
12/26/2023 11:54,5.201,468,2300,idle
12/26/2023 11:54,5.197,513,2680,idle
12/26/2023 11:54,5.189,667,3180,idle
12/26/2023 11:54,5.201,442,2300,idle
12/26/2023 11:54,5.197,509,2660,idle
12/26/2023 11:54,5.197,550,3080,idle
12/26/2023 11:54,5.197,514,2720,idle
12/26/2023 11:54,5.193,560,2720,idle
12/26/2023 11:54,5.201,435,2300,idle
12/26/2023 11:54,5.201,440,2260,idle
12/26/2023 11:54,5.201,478,2260,idle
12/26/2023 11:54,5.197,517,2660,idle
12/26/2023 11:54,5.201,512,2780,idle
12/26/2023 11:54,5.193,545,2780,idle
12/26/2023 11:54,5.197,537,2660,idle
12/26/2023 11:54,5.197,508,2660,idle
12/26/2023 11:54,5.197,509,2660,idle
12/26/2023 11:54,5.201,509,2660,idle
12/26/2023 11:54,5.197,516,2680,idle
12/26/2023 11:54,5.197,511,2780,idle
12/26/2023 11:54,5.193,596,3040,idle
12/26/2023 11:54,5.201,468,2300,idle
12/26/2023 11:54,5.193,573,3840,idle
12/26/2023 11:55,5.185,710,3480,idle
12/26/2023 11:55,5.197,510,2660,idle
12/26/2023 11:55,5.185,555,2760,idle
12/26/2023 11:55,5.197,513,2720,idle
12/26/2023 11:55,5.197,514,2660,idle
12/26/2023 11:55,5.197,505,2780,idle
12/26/2023 11:55,5.197,503,2660,idle
12/26/2023 11:55,5.201,538,2720,idle
12/26/2023 11:55,5.197,518,2620,idle
12/26/2023 11:55,5.197,517,2580,idle
12/26/2023 11:55,5.197,526,2680,idle
12/26/2023 11:55,5.197,514,2660,idle
12/26/2023 11:55,5.201,508,2580,idle
12/26/2023 11:55,5.197,441,2300,idle
12/26/2023 11:55,5.201,439,2300,idle
12/26/2023 11:55,5.205,440,2260,idle
12/26/2023 11:55,5.201,444,2300,idle
12/26/2023 11:55,5.197,511,2660,idle
12/26/2023 11:55,5.197,516,2660,idle
12/26/2023 11:55,5.193,513,2780,idle
12/26/2023 11:55,5.197,525,2720,idle
12/26/2023 11:55,5.197,514,2660,idle
12/26/2023 11:55,5.197,510,2660,idle
12/26/2023 11:55,5.197,510,2660,idle
12/26/2023 11:55,5.197,504,2660,idle
12/26/2023 11:55,5.197,513,2680,idle
12/26/2023 11:55,5.189,562,2920,idle
12/26/2023 11:55,5.197,517,2660,idle
12/26/2023 11:55,5.205,438,2300,idle
12/26/2023 11:55,5.201,435,2260,idle
12/26/2023 11:55,5.205,435,2300,idle
12/26/2023 11:55,5.197,498,2660,idle
12/26/2023 11:55,5.197,509,2660,idle
12/26/2023 11:55,5.189,609,3380,idle
12/26/2023 11:55,5.201,444,2300,idle
12/26/2023 11:55,5.205,436,2260,idle
12/26/2023 11:55,5.201,443,2260,idle
12/26/2023 11:55,5.201,443,2320,idle
12/26/2023 11:55,5.201,457,2360,idle
12/26/2023 11:55,5.201,435,2260,idle
12/26/2023 11:55,5.205,435,2400,idle
12/26/2023 11:55,5.197,438,2360,idle
12/26/2023 11:55,5.197,523,2720,idle
12/26/2023 11:55,5.197,523,2720,idle
12/26/2023 11:55,5.201,441,2300,idle
12/26/2023 11:55,5.205,443,2300,idle
12/26/2023 11:55,5.197,512,2620,idle
12/26/2023 11:55,5.197,510,2680,idle
12/26/2023 11:55,5.197,515,2680,idle
12/26/2023 11:55,5.197,603,3140,idle
12/26/2023 11:55,5.197,503,2660,idle
12/26/2023 11:55,5.197,633,2760,idle
12/26/2023 11:55,5.197,518,2660,idle
12/26/2023 11:55,5.197,519,2760,idle
12/26/2023 11:55,5.197,516,2660,idle
12/26/2023 11:55,5.197,515,2680,idle
12/26/2023 11:55,5.197,552,2880,idle
12/26/2023 11:55,5.197,539,2820,idle
12/26/2023 11:55,5.197,584,3020,idle
12/26/2023 11:56,5.197,514,2660,idle
12/26/2023 11:56,5.205,440,2260,idle
12/26/2023 11:56,5.201,433,2300,idle
12/26/2023 11:56,5.201,435,2300,idle
12/26/2023 11:56,5.205,464,2420,idle
12/26/2023 11:56,5.197,509,2660,idle
12/26/2023 11:56,5.197,518,2680,idle
12/26/2023 11:56,5.201,446,2320,idle
12/26/2023 11:56,5.201,443,2300,idle
12/26/2023 11:56,5.201,434,2300,idle
12/26/2023 11:56,5.197,508,2680,idle
12/26/2023 11:56,5.197,535,2780,idle
12/26/2023 11:56,5.197,517,2720,idle
12/26/2023 11:56,5.197,512,2680,idle
12/26/2023 11:56,5.197,517,2660,idle
12/26/2023 11:56,5.201,447,2320,idle
12/26/2023 11:56,5.193,510,2660,idle
12/26/2023 11:56,5.197,509,2660,idle
12/26/2023 11:56,5.197,530,2760,idle
12/26/2023 11:56,5.197,513,2620,idle
12/26/2023 11:56,5.201,582,2620,idle
12/26/2023 11:56,5.193,586,2940,idle
12/26/2023 11:56,5.197,511,2660,idle
12/26/2023 11:56,5.197,508,2660,idle
12/26/2023 11:56,5.201,435,2560,idle
12/26/2023 11:56,5.197,514,2680,idle
12/26/2023 11:56,5.201,509,2660,idle
12/26/2023 11:56,5.197,539,2660,idle
12/26/2023 11:56,5.189,610,3180,idle
12/26/2023 11:56,5.197,517,2680,idle
12/26/2023 11:56,5.197,512,2620,idle
12/26/2023 11:56,5.201,439,2260,idle
12/26/2023 11:56,5.201,437,2260,idle
12/26/2023 11:56,5.189,555,2880,idle
12/26/2023 11:56,5.197,537,2680,idle
12/26/2023 11:56,5.201,500,2660,idle
12/26/2023 11:56,5.201,430,2300,idle
12/26/2023 11:56,5.205,424,2200,idle
12/26/2023 11:56,5.197,513,2580,idle
12/26/2023 11:56,5.197,513,2760,idle
12/26/2023 11:56,5.197,513,2660,idle
12/26/2023 11:56,5.197,537,2660,idle
12/26/2023 11:56,5.197,509,2660,idle
12/26/2023 11:56,5.197,511,2660,idle
12/26/2023 11:56,5.197,506,2620,idle
12/26/2023 11:56,5.197,509,2620,idle
12/26/2023 11:56,5.197,512,2780,idle
12/26/2023 11:56,5.201,509,2680,idle
12/26/2023 11:56,5.197,538,2660,idle
12/26/2023 11:56,5.193,545,2820,idle
12/26/2023 11:56,5.201,511,2660,idle
12/26/2023 11:56,5.197,511,2660,idle
12/26/2023 11:56,5.197,514,2680,idle
12/26/2023 11:56,5.197,509,2780,idle
12/26/2023 11:56,5.197,531,2680,idle
12/26/2023 11:56,5.197,540,2660,idle
12/26/2023 11:56,5.197,512,2660,idle
12/26/2023 11:56,5.185,744,4840,idle
12/26/2023 11:57,5.205,439,2300,idle
12/26/2023 11:57,5.201,448,2320,idle
12/26/2023 11:57,5.197,513,2820,idle
12/26/2023 11:57,5.197,511,2660,idle
12/26/2023 11:57,5.197,512,2780,idle
12/26/2023 11:57,5.197,512,2620,idle
12/26/2023 11:57,5.197,535,2620,idle
12/26/2023 11:57,5.205,441,2300,idle
12/26/2023 11:57,5.201,435,2360,idle
12/26/2023 11:57,5.193,587,3120,idle
12/26/2023 11:57,5.197,516,2680,idle
12/26/2023 11:57,5.189,633,3680,idle
12/26/2023 11:57,5.189,612,3120,idle
12/26/2023 11:57,5.185,709,3400,idle
12/26/2023 11:57,5.197,515,2720,idle
12/26/2023 11:57,5.185,659,3440,idle
12/26/2023 11:57,5.197,514,2680,idle
12/26/2023 11:57,5.197,516,2660,idle
12/26/2023 11:57,5.197,528,2860,idle
12/26/2023 11:57,5.197,508,2660,idle
12/26/2023 11:57,5.197,539,2680,idle
12/26/2023 11:57,5.197,511,2660,idle
12/26/2023 11:57,5.201,499,2620,idle
12/26/2023 11:57,5.201,499,2660,idle
12/26/2023 11:57,5.189,711,3440,idle
12/26/2023 11:57,5.197,516,2760,idle
12/26/2023 11:57,5.197,510,2660,idle
12/26/2023 11:57,5.197,563,2620,idle
12/26/2023 11:57,5.197,507,2660,idle
12/26/2023 11:57,5.201,482,2500,idle
12/26/2023 11:57,5.201,437,2300,idle
12/26/2023 11:57,5.197,511,2660,idle
12/26/2023 11:57,5.197,512,2780,idle
12/26/2023 11:57,5.197,513,2680,idle
12/26/2023 11:57,5.197,544,2660,idle
12/26/2023 11:57,5.205,434,2260,idle
12/26/2023 11:57,5.201,509,2660,idle
12/26/2023 11:57,5.197,509,2660,idle
12/26/2023 11:57,5.205,438,2560,idle
12/26/2023 11:57,5.205,456,2500,idle
12/26/2023 11:57,5.201,429,2300,idle
12/26/2023 11:57,5.197,539,2660,idle
12/26/2023 11:57,5.197,512,2660,idle
12/26/2023 11:57,5.201,486,2320,idle
12/26/2023 11:57,5.201,438,2260,idle
12/26/2023 11:57,5.205,435,2260,idle
12/26/2023 11:57,5.197,511,2820,idle
12/26/2023 11:57,5.197,528,2760,idle
12/26/2023 11:57,5.197,527,2660,idle
12/26/2023 11:57,5.197,508,2620,idle
12/26/2023 11:57,5.193,527,2620,idle
12/26/2023 11:57,5.201,509,2620,idle
12/26/2023 11:57,5.197,513,2680,idle
12/26/2023 11:57,5.201,510,2720,idle
12/26/2023 11:57,5.201,505,2620,idle
12/26/2023 11:57,5.197,521,2820,idle
12/26/2023 11:57,5.197,517,2680,idle
12/26/2023 11:57,5.197,538,2660,idle
12/26/2023 11:58,5.193,546,2820,idle
12/26/2023 11:58,5.201,506,2660,idle
12/26/2023 11:58,5.201,449,2300,idle
12/26/2023 11:58,5.197,513,2660,idle
12/26/2023 11:58,5.197,509,2820,idle
12/26/2023 11:58,5.197,505,2620,idle
12/26/2023 11:58,5.205,461,2300,idle
12/26/2023 11:58,5.197,513,2660,idle
12/26/2023 11:58,5.197,559,3040,idle
12/26/2023 11:58,5.201,427,2260,idle
12/26/2023 11:58,5.197,497,2580,idle
12/26/2023 11:58,5.197,512,2720,idle
12/26/2023 11:58,5.197,517,2580,idle
12/26/2023 11:58,5.193,606,3020,idle
12/26/2023 11:58,5.193,523,2720,idle
12/26/2023 11:58,5.197,530,2720,idle
12/26/2023 11:58,5.201,441,2300,idle
12/26/2023 11:58,5.197,510,2660,idle
12/26/2023 11:58,5.193,603,3340,idle
12/26/2023 11:58,5.197,507,2920,idle
12/26/2023 11:58,5.189,707,2880,idle
12/26/2023 11:58,5.201,516,2680,idle
12/26/2023 11:58,5.197,516,2680,idle
12/26/2023 11:58,5.197,527,2760,idle
12/26/2023 11:58,5.197,517,2680,idle
12/26/2023 11:58,5.197,511,2780,idle
12/26/2023 11:58,5.197,516,2680,idle
12/26/2023 11:58,5.201,466,2260,idle
12/26/2023 11:58,5.197,500,2680,idle
12/26/2023 11:58,5.197,514,2620,idle
12/26/2023 11:58,5.201,438,2500,idle
12/26/2023 11:58,5.201,435,2260,idle
12/26/2023 11:58,5.197,510,2820,idle
12/26/2023 11:58,5.197,509,2660,idle
12/26/2023 11:58,5.201,535,2660,idle
12/26/2023 11:58,5.201,442,2300,idle
12/26/2023 11:58,5.197,510,2660,idle
12/26/2023 11:58,5.201,507,2660,idle
12/26/2023 11:58,5.201,436,2260,idle
12/26/2023 11:58,5.197,514,2780,idle
12/26/2023 11:58,5.197,508,2660,idle
12/26/2023 11:58,5.201,535,2660,idle
12/26/2023 11:58,5.197,511,2660,idle
12/26/2023 11:58,5.201,513,2660,idle
12/26/2023 11:58,5.197,517,2680,idle
12/26/2023 11:58,5.201,434,2260,idle
12/26/2023 11:58,5.197,511,2820,idle
12/26/2023 11:58,5.197,511,2660,idle
12/26/2023 11:58,5.197,522,2720,idle
12/26/2023 11:58,5.197,513,2680,idle
12/26/2023 11:58,5.205,506,2260,idle
12/26/2023 11:58,5.197,520,2680,idle
12/26/2023 11:58,5.197,510,2660,idle
12/26/2023 11:58,5.197,505,2680,idle
12/26/2023 11:58,5.197,510,2660,idle
12/26/2023 11:58,5.201,510,2720,idle
12/26/2023 11:58,5.197,516,2620,idle
12/26/2023 11:58,5.197,557,2780,idle
12/26/2023 11:59,5.193,512,2760,idle
12/26/2023 11:59,5.189,622,3220,idle
12/26/2023 11:59,5.197,517,2680,idle
12/26/2023 11:59,5.189,665,3480,idle
12/26/2023 11:59,5.189,590,3240,idle
12/26/2023 11:59,5.185,663,3440,idle
12/26/2023 11:59,5.205,465,2300,idle
12/26/2023 11:59,5.189,583,3040,idle
12/26/2023 11:59,5.205,443,2300,idle
12/26/2023 11:59,5.193,510,2620,idle
12/26/2023 11:59,5.201,436,2260,idle
12/26/2023 11:59,5.201,510,2780,idle
12/26/2023 11:59,5.197,512,2660,idle
12/26/2023 11:59,5.197,510,2660,idle
12/26/2023 11:59,5.201,424,2260,idle
12/26/2023 11:59,5.205,425,2300,idle
12/26/2023 11:59,5.201,481,2420,idle
12/26/2023 11:59,5.197,516,2620,idle
12/26/2023 11:59,5.193,524,2880,idle
12/26/2023 11:59,5.197,511,2620,idle
12/26/2023 11:59,5.197,515,2680,idle
12/26/2023 11:59,5.193,513,2660,idle
12/26/2023 11:59,5.197,509,2660,idle
12/26/2023 11:59,5.197,512,2720,idle
12/26/2023 11:59,5.197,510,2660,idle
12/26/2023 11:59,5.197,513,2780,idle
12/26/2023 11:59,5.201,513,2680,idle
12/26/2023 11:59,5.197,511,2660,idle
12/26/2023 11:59,5.197,510,2420,idle
12/26/2023 11:59,5.197,507,2660,idle
12/26/2023 11:59,5.197,506,2660,idle
12/26/2023 11:59,5.197,513,2680,idle
12/26/2023 11:59,5.197,516,2820,idle
12/26/2023 11:59,5.197,513,2660,idle
12/26/2023 11:59,5.205,432,2260,idle
12/26/2023 11:59,5.205,440,2260,idle
12/26/2023 11:59,5.197,512,2680,idle
12/26/2023 11:59,5.197,511,2660,idle
12/26/2023 11:59,5.197,509,2660,idle
12/26/2023 11:59,5.197,510,2760,idle
12/26/2023 11:59,5.197,515,2660,idle
12/26/2023 11:59,5.197,527,2760,idle
12/26/2023 11:59,5.197,510,2680,idle
12/26/2023 11:59,5.197,511,2620,idle
12/26/2023 11:59,5.197,510,2660,idle
12/26/2023 11:59,5.197,508,2620,idle
12/26/2023 11:59,5.197,503,2760,idle
12/26/2023 11:59,5.197,505,2660,idle
12/26/2023 11:59,5.197,540,2820,idle
12/26/2023 11:59,5.201,438,2300,idle
12/26/2023 11:59,5.201,511,2620,idle
12/26/2023 11:59,5.201,510,2660,idle
12/26/2023 11:59,5.201,434,2260,idle
12/26/2023 11:59,5.197,513,2660,idle
12/26/2023 11:59,5.197,509,2620,idle
12/26/2023 11:59,5.197,549,2860,idle
12/26/2023 11:59,5.197,511,2660,idle
12/26/2023 11:59,5.197,510,2660,idle
12/26/2023 12:00,5.189,573,3040,idle
12/26/2023 12:00,5.197,500,2660,idle
12/26/2023 12:00,5.197,540,2580,idle
12/26/2023 12:00,5.197,548,2620,idle
12/26/2023 12:00,5.197,542,2820,idle
12/26/2023 12:00,5.197,510,2660,idle
12/26/2023 12:00,5.197,515,2660,idle
12/26/2023 12:00,5.205,438,2260,idle
12/26/2023 12:00,5.197,509,2660,idle
12/26/2023 12:00,5.201,435,2260,idle
12/26/2023 12:00,5.197,544,2820,idle
12/26/2023 12:00,5.197,550,2860,idle
12/26/2023 12:00,5.205,480,2500,idle
12/26/2023 12:00,5.197,519,2680,idle
12/26/2023 12:00,5.201,509,2660,idle
12/26/2023 12:00,5.201,435,2300,idle
12/26/2023 12:00,5.201,436,2260,idle
12/26/2023 12:00,5.197,507,2660,idle
12/26/2023 12:00,5.201,534,2780,idle
12/26/2023 12:00,5.197,522,2720,idle
12/26/2023 12:00,5.197,589,3020,idle
12/26/2023 12:00,5.201,516,2680,idle
12/26/2023 12:00,5.197,512,2660,idle
12/26/2023 12:00,5.201,516,2680,idle
12/26/2023 12:00,5.197,509,2660,idle
12/26/2023 12:00,5.197,510,2780,idle
12/26/2023 12:00,5.197,505,2620,idle
12/26/2023 12:00,5.197,529,2620,idle
12/26/2023 12:00,5.197,518,2660,idle
12/26/2023 12:00,5.205,445,2260,idle
12/26/2023 12:00,5.201,506,2620,idle
12/26/2023 12:00,5.197,512,2620,idle
12/26/2023 12:00,5.201,514,2780,idle
12/26/2023 12:00,5.197,510,2660,idle
12/26/2023 12:00,5.197,554,2660,idle
12/26/2023 12:00,5.201,443,2300,idle
12/26/2023 12:00,5.197,523,2720,idle
12/26/2023 12:00,5.197,506,2620,idle
12/26/2023 12:00,5.197,504,2660,idle
12/26/2023 12:00,5.197,507,2820,idle
12/26/2023 12:00,5.197,513,2660,idle
12/26/2023 12:00,5.205,462,2260,idle
12/26/2023 12:00,5.201,439,2300,idle
12/26/2023 12:00,5.197,513,2680,idle
12/26/2023 12:00,5.197,511,2660,idle
12/26/2023 12:00,5.197,497,2660,idle
12/26/2023 12:00,5.201,424,2400,idle
12/26/2023 12:00,5.197,510,2620,idle
12/26/2023 12:00,5.197,534,2660,idle
12/26/2023 12:00,5.197,516,2660,idle
12/26/2023 12:00,5.197,508,2660,idle
12/26/2023 12:00,5.197,513,2660,idle
12/26/2023 12:00,5.201,515,2680,idle
12/26/2023 12:00,5.197,522,2980,idle
12/26/2023 12:00,5.189,585,3020,idle
12/26/2023 12:00,5.197,536,2660,idle
12/26/2023 12:00,5.197,509,2680,idle
12/26/2023 12:00,5.197,521,2660,idle
